Sample_ID,roaddist,NeedleLeaf_3x3,Needleleaf_5x5,Broadleaf_3x3,Broadleaf_5x5,MixedForest_3x3,MixedForest_5x5,ForestOnly_3x3,ForestOnly_5x5,ForestWetland_3x3,ForestWetland_5x5,Wetland_3x3,Wetland_5x5
twedt2020:51-15-51015-31:2014-06-25T10:20:0Z:32.275156:-89.698879,8.763074584,0,0,0,0,1,10,1,10,1,10,0,0
twedt2020:51-15-51015-31:2012-06-21T10:20:0Z:32.275156:-89.698879,8.763074584,0,0,0,0,1,10,1,10,1,10,0,0
twedt2020:51-15-51015-31:2015-06-24T10:20:0Z:32.275156:-89.698879,8.763074584,0,0,0,0,1,10,1,10,1,10,0,0
twedt2020:51-15-51015-31:2011-06-07T10:20:0Z:32.275156:-89.698879,8.763074584,0,0,0,0,1,10,1,10,1,10,0,0
twedt2020:51-15-51015-31:2013-06-01T10:20:0Z:32.275156:-89.698879,8.763074584,0,0,0,0,1,10,1,10,1,10,0,0
twedt2020:51-15-51015-32:2015-06-24T10:20:0Z:32.276783:-89.706963,18.82035081,3,12,0,0,0,2,3,14,3,14,0,0
twedt2020:51-15-51015-32:2010-06-03T10:20:0Z:32.276783:-89.706963,18.82035081,3,12,0,0,0,2,3,14,3,14,0,0
twedt2020:51-15-51015-32:2013-06-01T10:20:0Z:32.276783:-89.706963,18.82035081,3,12,0,0,0,2,3,14,3,14,0,0
twedt2020:51-15-51015-32:2014-06-25T10:20:0Z:32.276783:-89.706963,18.82035081,3,12,0,0,0,2,3,14,3,14,0,0
twedt2020:51-15-51015-32:2011-06-07T10:20:0Z:32.276783:-89.706963,18.82035081,3,12,0,0,0,2,3,14,3,14,0,0
twedt2020:51-15-51015-32:2012-06-21T10:20:0Z:32.276783:-89.706963,18.82035081,3,12,0,0,0,2,3,14,3,14,0,0
twedt2020:51-15-51015-33:2013-06-01T10:20:0Z:32.271418:-89.712383,10.11932876,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-33:2014-06-25T10:20:0Z:32.271418:-89.712383,10.11932876,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-33:2010-06-03T10:20:0Z:32.271418:-89.712383,10.11932876,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-33:2015-06-24T10:20:0Z:32.271418:-89.712383,10.11932876,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-33:2011-06-07T10:20:0Z:32.271418:-89.712383,10.11932876,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-33:2012-06-21T10:20:0Z:32.271418:-89.712383,10.11932876,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-34:2014-06-25T10:20:0Z:32.266372:-89.718274,14.15778456,0,0,0,0,5,15,5,15,5,15,0,0
twedt2020:51-15-51015-34:2015-06-24T10:20:0Z:32.266372:-89.718274,14.15778456,0,0,0,0,5,15,5,15,5,15,0,0
twedt2020:51-15-51015-34:2012-06-21T10:20:0Z:32.266372:-89.718274,14.15778456,0,0,0,0,5,15,5,15,5,15,0,0
twedt2020:51-15-51015-34:2010-06-03T10:20:0Z:32.266372:-89.718274,14.15778456,0,0,0,0,5,15,5,15,5,15,0,0
twedt2020:51-15-51015-34:2013-06-01T10:20:0Z:32.266372:-89.718274,14.15778456,0,0,0,0,5,15,5,15,5,15,0,0
twedt2020:51-15-51015-34:2011-06-07T10:20:0Z:32.266372:-89.718274,14.15778456,0,0,0,0,5,15,5,15,5,15,0,0
twedt2020:51-15-51015-35:2012-06-21T10:20:0Z:32.259628:-89.721155,0.708493645,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-35:2015-06-24T10:20:0Z:32.259628:-89.721155,0.708493645,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-35:2010-06-03T10:20:0Z:32.259628:-89.721155,0.708493645,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-35:2011-06-07T10:20:0Z:32.259628:-89.721155,0.708493645,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-35:2014-06-25T10:20:0Z:32.259628:-89.721155,0.708493645,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-35:2013-06-01T10:20:0Z:32.259628:-89.721155,0.708493645,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-36:2011-06-07T10:20:0Z:32.258533:-89.729406,8.696633995,2,8,0,0,0,1,2,9,2,10,0,1
twedt2020:51-15-51015-36:2012-06-21T10:20:0Z:32.258533:-89.729406,8.696633995,2,8,0,0,0,1,2,9,2,10,0,1
twedt2020:51-15-51015-36:2010-06-03T10:20:0Z:32.258533:-89.729406,8.696633995,2,8,0,0,0,1,2,9,2,10,0,1
twedt2020:51-15-51015-36:2013-06-01T10:20:0Z:32.258533:-89.729406,8.696633995,2,8,0,0,0,1,2,9,2,10,0,1
twedt2020:51-15-51015-36:2014-06-25T10:20:0Z:32.258533:-89.729406,8.696633995,2,8,0,0,0,1,2,9,2,10,0,1
twedt2020:51-15-51015-36:2015-06-24T10:20:0Z:32.258533:-89.729406,8.696633995,2,8,0,0,0,1,2,9,2,10,0,1
twedt2020:51-15-51015-37:2013-06-01T10:20:0Z:32.258574:-89.737533,0.24225447,0,0,0,0,0,2,0,2,0,2,0,0
twedt2020:51-15-51015-37:2010-06-03T10:20:0Z:32.258574:-89.737533,0.24225447,0,0,0,0,0,2,0,2,0,2,0,0
twedt2020:51-15-51015-37:2012-06-21T10:20:0Z:32.258574:-89.737533,0.24225447,0,0,0,0,0,2,0,2,0,2,0,0
twedt2020:51-15-51015-37:2014-06-25T10:20:0Z:32.258574:-89.737533,0.24225447,0,0,0,0,0,2,0,2,0,2,0,0
twedt2020:51-15-51015-37:2015-06-24T10:20:0Z:32.258574:-89.737533,0.24225447,0,0,0,0,0,2,0,2,0,2,0,0
twedt2020:51-15-51015-37:2011-06-07T10:20:0Z:32.258574:-89.737533,0.24225447,0,0,0,0,0,2,0,2,0,2,0,0
twedt2020:51-15-51015-38:2014-06-25T10:20:0Z:32.25722:-89.74567,3.094495133,0,0,0,2,0,0,0,2,0,2,0,0
twedt2020:51-15-51015-38:2012-06-21T10:20:0Z:32.25722:-89.74567,3.094495133,0,0,0,2,0,0,0,2,0,2,0,0
twedt2020:51-15-51015-38:2015-06-24T10:20:0Z:32.25722:-89.74567,3.094495133,0,0,0,2,0,0,0,2,0,2,0,0
twedt2020:51-15-51015-38:2013-06-01T10:20:0Z:32.25722:-89.74567,3.094495133,0,0,0,2,0,0,0,2,0,2,0,0
twedt2020:51-15-51015-38:2010-06-03T10:20:0Z:32.25722:-89.74567,3.094495133,0,0,0,2,0,0,0,2,0,2,0,0
twedt2020:51-15-51015-38:2011-06-07T10:20:0Z:32.25722:-89.74567,3.094495133,0,0,0,2,0,0,0,2,0,2,0,0
twedt2020:51-15-51015-39:2015-06-24T10:20:0Z:32.255508:-89.753973,2.325074246,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-39:2013-06-01T10:20:0Z:32.255508:-89.753973,2.325074246,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-39:2012-06-21T10:20:0Z:32.255508:-89.753973,2.325074246,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-39:2010-06-03T10:20:0Z:32.255508:-89.753973,2.325074246,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-39:2014-06-25T10:20:0Z:32.255508:-89.753973,2.325074246,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-39:2011-06-07T10:20:0Z:32.255508:-89.753973,2.325074246,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-4:2010-06-03T10:20:0Z:32.320659:-89.505631,2.215900722,3,9,0,1,3,9,6,19,6,19,0,0
twedt2020:51-15-51015-4:2015-06-24T10:20:0Z:32.320659:-89.505631,2.215900722,3,9,0,1,3,9,6,19,6,19,0,0
twedt2020:51-15-51015-4:2011-06-07T10:20:0Z:32.320659:-89.505631,2.215900722,3,9,0,1,3,9,6,19,6,19,0,0
twedt2020:51-15-51015-4:2012-06-21T10:20:0Z:32.320659:-89.505631,2.215900722,3,9,0,1,3,9,6,19,6,19,0,0
twedt2020:51-15-51015-4:2013-06-01T10:20:0Z:32.320659:-89.505631,2.215900722,3,9,0,1,3,9,6,19,6,19,0,0
twedt2020:51-15-51015-4:2014-06-25T10:20:0Z:32.320659:-89.505631,2.215900722,3,9,0,1,3,9,6,19,6,19,0,0
twedt2020:51-15-51015-40:2011-06-07T10:20:0Z:32.252679:-89.762022,0.122539074,0,0,0,0,1,4,1,4,1,4,0,0
twedt2020:51-15-51015-40:2013-06-01T10:20:0Z:32.252679:-89.762022,0.122539074,0,0,0,0,1,4,1,4,1,4,0,0
twedt2020:51-15-51015-40:2015-06-24T10:20:0Z:32.252679:-89.762022,0.122539074,0,0,0,0,1,4,1,4,1,4,0,0
twedt2020:51-15-51015-40:2014-06-25T10:20:0Z:32.252679:-89.762022,0.122539074,0,0,0,0,1,4,1,4,1,4,0,0
twedt2020:51-15-51015-40:2012-06-21T10:20:0Z:32.252679:-89.762022,0.122539074,0,0,0,0,1,4,1,4,1,4,0,0
twedt2020:51-15-51015-40:2010-06-03T10:20:0Z:32.252679:-89.762022,0.122539074,0,0,0,0,1,4,1,4,1,4,0,0
twedt2020:51-15-51015-41:2014-06-25T10:20:0Z:32.24845:-89.768018,65.9324323,0,0,0,0,0,3,0,3,0,3,0,0
twedt2020:51-15-51015-41:2011-06-07T10:20:0Z:32.24845:-89.768018,65.9324323,0,0,0,0,0,3,0,3,0,3,0,0
twedt2020:51-15-51015-41:2012-06-21T10:20:0Z:32.24845:-89.768018,65.9324323,0,0,0,0,0,3,0,3,0,3,0,0
twedt2020:51-15-51015-41:2010-06-03T10:20:0Z:32.24845:-89.768018,65.9324323,0,0,0,0,0,3,0,3,0,3,0,0
twedt2020:51-15-51015-41:2015-06-24T10:20:0Z:32.24845:-89.768018,65.9324323,0,0,0,0,0,3,0,3,0,3,0,0
twedt2020:51-15-51015-41:2013-06-01T10:20:0Z:32.24845:-89.768018,65.9324323,0,0,0,0,0,3,0,3,0,3,0,0
twedt2020:51-15-51015-42:2014-06-25T10:20:0Z:32.244798:-89.773348,9.567404941,1,7,0,0,1,3,2,10,2,10,0,0
twedt2020:51-15-51015-42:2010-06-03T10:20:0Z:32.244798:-89.773348,9.567404941,1,7,0,0,1,3,2,10,2,10,0,0
twedt2020:51-15-51015-42:2012-06-21T10:20:0Z:32.244798:-89.773348,9.567404941,1,7,0,0,1,3,2,10,2,10,0,0
twedt2020:51-15-51015-42:2013-06-01T10:20:0Z:32.244798:-89.773348,9.567404941,1,7,0,0,1,3,2,10,2,10,0,0
twedt2020:51-15-51015-42:2011-06-07T10:20:0Z:32.244798:-89.773348,9.567404941,1,7,0,0,1,3,2,10,2,10,0,0
twedt2020:51-15-51015-42:2015-06-24T10:20:0Z:32.244798:-89.773348,9.567404941,1,7,0,0,1,3,2,10,2,10,0,0
twedt2020:51-15-51015-43:2014-06-25T10:20:0Z:32.24417:-89.78171,11.63545957,0,0,1,5,0,0,1,5,1,5,0,0
twedt2020:51-15-51015-43:2011-06-07T10:20:0Z:32.24417:-89.78171,11.63545957,0,0,1,5,0,0,1,5,1,5,0,0
twedt2020:51-15-51015-43:2010-06-03T10:20:0Z:32.24417:-89.78171,11.63545957,0,0,1,5,0,0,1,5,1,5,0,0
twedt2020:51-15-51015-43:2015-06-24T10:20:0Z:32.24417:-89.78171,11.63545957,0,0,1,5,0,0,1,5,1,5,0,0
twedt2020:51-15-51015-43:2012-06-21T10:20:0Z:32.24417:-89.78171,11.63545957,0,0,1,5,0,0,1,5,1,5,0,0
twedt2020:51-15-51015-43:2013-06-01T10:20:0Z:32.24417:-89.78171,11.63545957,0,0,1,5,0,0,1,5,1,5,0,0
twedt2020:51-15-51015-44:2015-06-24T10:20:0Z:32.244104:-89.790173,2.221983358,0,1,2,4,0,0,2,5,2,5,0,0
twedt2020:51-15-51015-44:2012-06-21T10:20:0Z:32.244104:-89.790173,2.221983358,0,1,2,4,0,0,2,5,2,5,0,0
twedt2020:51-15-51015-44:2013-06-01T10:20:0Z:32.244104:-89.790173,2.221983358,0,1,2,4,0,0,2,5,2,5,0,0
twedt2020:51-15-51015-44:2011-06-07T10:20:0Z:32.244104:-89.790173,2.221983358,0,1,2,4,0,0,2,5,2,5,0,0
twedt2020:51-15-51015-44:2010-06-03T10:20:0Z:32.244104:-89.790173,2.221983358,0,1,2,4,0,0,2,5,2,5,0,0
twedt2020:51-15-51015-44:2014-06-25T10:20:0Z:32.244104:-89.790173,2.221983358,0,1,2,4,0,0,2,5,2,5,0,0
twedt2020:51-15-51015-45:2015-06-24T10:20:0Z:32.240915:-89.795023,13.89600946,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-45:2011-06-07T10:20:0Z:32.240915:-89.795023,13.89600946,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-45:2014-06-25T10:20:0Z:32.240915:-89.795023,13.89600946,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-45:2012-06-21T10:20:0Z:32.240915:-89.795023,13.89600946,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-45:2013-06-01T10:20:0Z:32.240915:-89.795023,13.89600946,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-45:2010-06-03T10:20:0Z:32.240915:-89.795023,13.89600946,0,0,0,0,3,10,3,10,3,10,0,0
twedt2020:51-15-51015-46:2015-06-24T10:20:0Z:32.241605:-89.802702,6.127917963,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-46:2010-06-03T10:20:0Z:32.241605:-89.802702,6.127917963,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-46:2014-06-25T10:20:0Z:32.241605:-89.802702,6.127917963,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-46:2011-06-07T10:20:0Z:32.241605:-89.802702,6.127917963,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-46:2012-06-21T10:20:0Z:32.241605:-89.802702,6.127917963,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-46:2013-06-01T10:20:0Z:32.241605:-89.802702,6.127917963,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-47:2011-06-07T10:20:0Z:32.2453:-89.809598,1.643203429,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-47:2014-06-25T10:20:0Z:32.2453:-89.809598,1.643203429,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-47:2010-06-03T10:20:0Z:32.2453:-89.809598,1.643203429,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-47:2013-06-01T10:20:0Z:32.2453:-89.809598,1.643203429,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-47:2012-06-21T10:20:0Z:32.2453:-89.809598,1.643203429,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-47:2015-06-24T10:20:0Z:32.2453:-89.809598,1.643203429,0,0,0,0,0,0,0,0,0,0,0,0
twedt2020:51-15-51015-48:2013-06-01T10:20:0Z:32.243497:-89.817184,0.260853811,1,8,0,0,2,6,3,14,3,14,0,0
twedt2020:51-15-51015-48:2015-06-24T10:20:0Z:32.243497:-89.817184,0.260853811,1,8,0,0,2,6,3,14,3,14,0,0
twedt2020:51-15-51015-48:2011-06-07T10:20:0Z:32.243497:-89.817184,0.260853811,1,8,0,0,2,6,3,14,3,14,0,0
twedt2020:51-15-51015-48:2010-06-03T10:20:0Z:32.243497:-89.817184,0.260853811,1,8,0,0,2,6,3,14,3,14,0,0
twedt2020:51-15-51015-48:2012-06-21T10:20:0Z:32.243497:-89.817184,0.260853811,1,8,0,0,2,6,3,14,3,14,0,0
twedt2020:51-15-51015-48:2014-06-25T10:20:0Z:32.243497:-89.817184,0.260853811,1,8,0,0,2,6,3,14,3,14,0,0
twedt2020:51-15-51015-49:2011-06-07T10:20:0Z:32.241339:-89.824529,19.95329619,5,12,0,0,1,7,6,19,6,19,0,0
twedt2020:51-15-51015-49:2015-06-24T10:20:0Z:32.241339:-89.824529,19.95329619,5,12,0,0,1,7,6,19,6,19,0,0
twedt2020:51-15-51015-49:2012-06-21T10:20:0Z:32.241339:-89.824529,19.95329619,5,12,0,0,1,7,6,19,6,19,0,0
twedt2020:51-15-51015-49:2013-06-01T10:20:0Z:32.241339:-89.824529,19.95329619,5,12,0,0,1,7,6,19,6,19,0,0
twedt2020:51-15-51015-49:2014-06-25T10:20:0Z:32.241339:-89.824529,19.95329619,5,12,0,0,1,7,6,19,6,19,0,0
twedt2020:51-15-51015-49:2010-06-03T10:20:0Z:32.241339:-89.824529,19.95329619,5,12,0,0,1,7,6,19,6,19,0,0
twedt2020:51-15-51015-5:2010-06-03T10:20:0Z:32.31406:-89.509032,11.06024839,2,6,0,2,1,4,3,12,3,12,0,0
twedt2020:51-15-51015-5:2015-06-24T10:20:0Z:32.31406:-89.509032,11.06024839,2,6,0,2,1,4,3,12,3,12,0,0
twedt2020:51-15-51015-5:2011-06-07T10:20:0Z:32.31406:-89.509032,11.06024839,2,6,0,2,1,4,3,12,3,12,0,0
twedt2020:51-15-51015-5:2013-06-01T10:20:0Z:32.31406:-89.509032,11.06024839,2,6,0,2,1,4,3,12,3,12,0,0
twedt2020:51-15-51015-5:2014-06-25T10:20:0Z:32.31406:-89.509032,11.06024839,2,6,0,2,1,4,3,12,3,12,0,0
twedt2020:51-15-51015-5:2012-06-21T10:20:0Z:32.31406:-89.509032,11.06024839,2,6,0,2,1,4,3,12,3,12,0,0
twedt2020:51-15-51015-50:2014-06-25T10:20:0Z:32.237807:-89.831954,8.573189466,0,0,3,11,0,0,3,11,3,11,0,0
twedt2020:51-15-51015-50:2011-06-07T10:20:0Z:32.237807:-89.831954,8.573189466,0,0,3,11,0,0,3,11,3,11,0,0
twedt2020:51-15-51015-50:2012-06-21T10:20:0Z:32.237807:-89.831954,8.573189466,0,0,3,11,0,0,3,11,3,11,0,0
twedt2020:51-15-51015-50:2010-06-03T10:20:0Z:32.237807:-89.831954,8.573189466,0,0,3,11,0,0,3,11,3,11,0,0
twedt2020:51-15-51015-50:2015-06-24T10:20:0Z:32.237807:-89.831954,8.573189466,0,0,3,11,0,0,3,11,3,11,0,0
twedt2020:51-15-51015-50:2013-06-01T10:20:0Z:32.237807:-89.831954,8.573189466,0,0,3,11,0,0,3,11,3,11,0,0
twedt2020:51-15-51015-6:2015-06-24T10:20:0Z:32.310868:-89.51668,1.297990755,4,11,0,0,1,6,5,17,5,17,0,0
twedt2020:51-15-51015-6:2014-06-25T10:20:0Z:32.310868:-89.51668,1.297990755,4,11,0,0,1,6,5,17,5,17,0,0
twedt2020:51-15-51015-6:2011-06-07T10:20:0Z:32.310868:-89.51668,1.297990755,4,11,0,0,1,6,5,17,5,17,0,0
twedt2020:51-15-51015-6:2010-06-03T10:20:0Z:32.310868:-89.51668,1.297990755,4,11,0,0,1,6,5,17,5,17,0,0
twedt2020:51-15-51015-6:2013-06-01T10:20:0Z:32.310868:-89.51668,1.297990755,4,11,0,0,1,6,5,17,5,17,0,0
twedt2020:51-15-51015-6:2012-06-21T10:20:0Z:32.310868:-89.51668,1.297990755,4,11,0,0,1,6,5,17,5,17,0,0
twedt2020:51-15-51015-7:2012-06-21T10:20:0Z:32.307868:-89.524402,2.824510198,4,17,0,0,0,0,4,17,4,17,0,0
twedt2020:51-15-51015-7:2011-06-07T10:20:0Z:32.307868:-89.524402,2.824510198,4,17,0,0,0,0,4,17,4,17,0,0
twedt2020:51-15-51015-7:2013-06-01T10:20:0Z:32.307868:-89.524402,2.824510198,4,17,0,0,0,0,4,17,4,17,0,0
twedt2020:51-15-51015-7:2010-06-03T10:20:0Z:32.307868:-89.524402,2.824510198,4,17,0,0,0,0,4,17,4,17,0,0
twedt2020:51-15-51015-7:2014-06-25T10:20:0Z:32.307868:-89.524402,2.824510198,4,17,0,0,0,0,4,17,4,17,0,0
twedt2020:51-15-51015-7:2015-06-24T10:20:0Z:32.307868:-89.524402,2.824510198,4,17,0,0,0,0,4,17,4,17,0,0
twedt2020:51-15-51015-8:2011-06-07T10:20:0Z:32.305145:-89.531753,0.205670889,0,0,0,0,0,2,0,2,5,13,5,11
twedt2020:51-15-51015-8:2012-06-21T10:20:0Z:32.305145:-89.531753,0.205670889,0,0,0,0,0,2,0,2,5,13,5,11
twedt2020:51-15-51015-8:2014-06-25T10:20:0Z:32.305145:-89.531753,0.205670889,0,0,0,0,0,2,0,2,5,13,5,11
twedt2020:51-15-51015-8:2010-06-03T10:20:0Z:32.305145:-89.531753,0.205670889,0,0,0,0,0,2,0,2,5,13,5,11
twedt2020:51-15-51015-8:2013-06-01T10:20:0Z:32.305145:-89.531753,0.205670889,0,0,0,0,0,2,0,2,5,13,5,11
twedt2020:51-15-51015-8:2015-06-24T10:20:0Z:32.305145:-89.531753,0.205670889,0,0,0,0,0,2,0,2,5,13,5,11
twedt2020:51-15-51015-9:2014-06-25T10:20:0Z:32.305319:-89.540563,3.616058618,0,2,0,0,3,8,3,10,3,10,0,0
twedt2020:51-15-51015-9:2013-06-01T10:20:0Z:32.305319:-89.540563,3.616058618,0,2,0,0,3,8,3,10,3,10,0,0
twedt2020:51-15-51015-9:2010-06-03T10:20:0Z:32.305319:-89.540563,3.616058618,0,2,0,0,3,8,3,10,3,10,0,0
twedt2020:51-15-51015-9:2012-06-21T10:20:0Z:32.305319:-89.540563,3.616058618,0,2,0,0,3,8,3,10,3,10,0,0
twedt2020:51-15-51015-9:2011-06-07T10:20:0Z:32.305319:-89.540563,3.616058618,0,2,0,0,3,8,3,10,3,10,0,0
twedt2020:51-15-51015-9:2015-06-24T10:20:0Z:32.305319:-89.540563,3.616058618,0,2,0,0,3,8,3,10,3,10,0,0
twedt2020:51-16-51016-1:2014-06-26T10:20:0Z:32.567484:-89.102434,7.449388739,0,0,0,0,4,14,4,14,4,14,0,0
twedt2020:51-16-51016-1:2012-06-20T10:20:0Z:32.567484:-89.102434,7.449388739,0,0,0,0,4,14,4,14,4,14,0,0
twedt2020:51-16-51016-1:2011-06-08T10:26:0Z:32.567484:-89.102434,7.449388739,0,0,0,0,4,14,4,14,4,14,0,0
twedt2020:51-16-51016-1:2015-06-23T10:20:0Z:32.567484:-89.102434,7.449388739,0,0,0,0,4,14,4,14,4,14,0,0
twedt2020:51-16-51016-1:2013-06-02T10:20:0Z:32.567484:-89.102434,7.449388739,0,0,0,0,4,14,4,14,4,14,0,0
twedt2020:51-16-51016-1:2010-06-04T10:22:0Z:32.567484:-89.102434,7.449388739,0,0,0,0,4,14,4,14,4,14,0,0
twedt2020:51-16-51016-10:2012-06-20T10:20:0Z:32.536263:-89.144616,4.021180127,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-10:2013-06-02T10:20:0Z:32.536263:-89.144616,4.021180127,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-10:2014-06-26T10:20:0Z:32.536263:-89.144616,4.021180127,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-10:2015-06-23T10:20:0Z:32.536263:-89.144616,4.021180127,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-10:2010-06-04T10:22:0Z:32.536263:-89.144616,4.021180127,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-10:2011-06-08T10:26:0Z:32.536263:-89.144616,4.021180127,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-11:2011-06-08T10:26:0Z:32.530494:-89.149538,0.732370762,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-11:2013-06-02T10:20:0Z:32.530494:-89.149538,0.732370762,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-11:2015-06-23T10:20:0Z:32.530494:-89.149538,0.732370762,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-11:2010-06-04T10:22:0Z:32.530494:-89.149538,0.732370762,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-11:2014-06-26T10:20:0Z:32.530494:-89.149538,0.732370762,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-11:2012-06-20T10:20:0Z:32.530494:-89.149538,0.732370762,0,0,0,0,0,1,0,1,0,1,0,0
twedt2020:51-16-51016-12:2014-06-26T10:20:0Z:32.525231:-89.155305,2.653966788,0,0,0,1,2,7,2,8,2,8,0,0
twedt2020:51-16-51016-12:2013-06-02T10:20:0Z:32.525231:-89.155305,2.653966788,0,0,0,1,2,7,2,8,2,8,0,0
twedt2020:51-16-51016-12:2012-06-20T10:20:0Z:32.525231:-89.155305,2.653966788,0,0,0,1,2,7,2,8,2,8,0,0
twedt2020:51-16-51016-12:2010-06-04T10:22:0Z:32.525231:-89.155305,2.653966788,0,0,0,1,2,7,2,8,2,8,0,0
twedt2020:51-16-51016-12:2015-06-23T10:20:0Z:32.525231:-89.155305,2.653966788,0,0,0,1,2,7,2,8,2,8,0,0
twedt2020:51-16-51016-13:2013-06-02T10:20:0Z:32.521053:-89.161945,7.793048866,4,13,0,0,0,1,4,14,5,19,1,5
twedt2020:51-16-51016-13:2010-06-04T10:22:0Z:32.521053:-89.161945,7.793048866,4,13,0,0,0,1,4,14,5,19,1,5
twedt2020:51-16-51016-13:2014-06-26T10:20:0Z:32.521053:-89.161945,7.793048866,4,13,0,0,0,1,4,14,5,19,1,5
twedt2020:51-16-51016-13:2015-06-23T10:20:0Z:32.521053:-89.161945,7.793048866,4,13,0,0,0,1,4,14,5,19,1,5
twedt2020:51-16-51016-13:2011-06-08T10:26:0Z:32.521053:-89.161945,7.793048866,4,13,0,0,0,1,4,14,5,19,1,5
twedt2020:51-16-51016-13:2012-06-20T10:20:0Z:32.521053:-89.161945,7.793048866,4,13,0,0,0,1,4,14,5,19,1,5
twedt2020:51-16-51016-14:2011-06-08T10:26:0Z:32.517208:-89.16912,0.332501985,0,0,0,0,0,0,0,0,0,2,0,2
twedt2020:51-16-51016-14:2014-06-26T10:20:0Z:32.517208:-89.16912,0.332501985,0,0,0,0,0,0,0,0,0,2,0,2
twedt2020:51-16-51016-14:2015-06-23T10:20:0Z:32.517208:-89.16912,0.332501985,0,0,0,0,0,0,0,0,0,2,0,2
twedt2020:51-16-51016-14:2013-06-02T10:20:0Z:32.517208:-89.16912,0.332501985,0,0,0,0,0,0,0,0,0,2,0,2
twedt2020:51-16-51016-14:2012-06-20T10:20:0Z:32.517208:-89.16912,0.332501985,0,0,0,0,0,0,0,0,0,2,0,2
twedt2020:51-16-51016-14:2010-06-04T10:22:0Z:32.517208:-89.16912,0.332501985,0,0,0,0,0,0,0,0,0,2,0,2
twedt2020:51-16-51016-15:2012-06-20T10:20:0Z:32.514447:-89.176909,2.409406716,0,1,0,0,0,4,0,5,0,5,0,0
twedt2020:51-16-51016-15:2013-06-02T10:20:0Z:32.514447:-89.176909,2.409406716,0,1,0,0,0,4,0,5,0,5,0,0
twedt2020:51-16-51016-15:2010-06-04T10:22:0Z:32.514447:-89.176909,2.409406716,0,1,0,0,0,4,0,5,0,5,0,0
twedt2020:51-16-51016-15:2011-06-08T10:26:0Z:32.514447:-89.176909,2.409406716,0,1,0,0,0,4,0,5,0,5,0,0
twedt2020:51-16-51016-15:2015-06-23T10:20:0Z:32.514447:-89.176909,2.409406716,0,1,0,0,0,4,0,5,0,5,0,0
